book_id,user_id,rating
13206900,6054186,5
13206900,28935449,5
13206900,12402009,5
13206900,48785940,5
13206900,1967563,4
13206900,57236678,5
13206900,6784858,4
13206900,39791301,5
13206900,4659650,5
13206900,2018505,4
13206900,8167068,5
13206900,88840243,5
13206900,49958029,5
13206900,33812934,5
13206900,4074594,5
13206900,33795465,5
13206900,1343864,3
13206900,13396599,2
13206900,40477684,5
13206900,46164812,5
13206900,106473614,5
13206900,47627265,5
13206900,70951605,5
13206900,29599654,4
13206900,63866052,4
13206900,33012562,5
13206900,126101138,5
13206900,4596358,2
13206900,25894509,4
13206900,12627819,5
13206900,25336538,5
13206900,111513919,4
13206900,54122447,5
13206900,6186603,5
13206900,29661942,5
13206900,8192509,3
13206900,6753356,5
13206900,16254355,4
13206900,86042313,5
13206900,30004027,5
13206900,39317215,5
13206900,27881731,5
13206900,32828020,5
13206900,42383176,5
13206900,13986510,5
13206900,47960008,5
13206900,5657913,5
13206900,31020468,5
13206900,7065592,5
13206900,4864592,5
13206900,33612209,5
13206900,8943230,5
13206900,4585336,5
13206900,159860405,5
13206900,8429172,4
13206900,62576740,5
13206900,37766180,5
13206900,91584408,5
13206900,55972693,5
13206900,37696980,5
13206900,29787548,5
13206900,3973525,5
13206900,32524334,4
13206900,127195308,5
13206900,65274306,5
13206900,17688793,5
13206900,85264286,5
13206900,14093623,5
13206900,101894427,4
13206900,170100248,4
13206900,9764479,5
13206900,98068726,5
13206900,29377707,5
13206900,161416069,5
13206900,2990684,5
13206900,37437502,4
13206900,65126441,5
13206900,36306002,3
13206900,15768088,5
13206900,13567836,2
13206900,32103725,5
13206900,7990992,5
13206900,36179502,5
13206900,18364457,4
13206900,7359586,5
13206900,38658747,3
13206900,43369071,5
13206900,7100759,4
13206900,8933844,4
13206900,52889288,4
13206900,30075563,5
13206900,41705015,4
13206900,36574090,5
13206900,5387491,5
13206900,64294199,5
13206900,49247015,5
13206900,16156038,5
13206900,70600826,5
13206900,32877215,5
13206900,33510193,4
13206900,11450044,3
13206900,108114937,5
13206900,9323164,4
13206900,21403715,5
13206900,7254722,3
13206900,5862550,5
13206900,23587055,5
13206900,174635828,5
13206900,48902277,3
13206900,16913418,5
13206900,117685497,5
13206900,16278545,5
13206900,5319699,4
13206900,5997380,5
13206900,7392666,5
13206900,14006100,4
13206900,23952659,4
13206900,75350434,5
13206900,2993271,5
13206900,54190877,5
13206900,37265034,5
13206900,15777655,5
13206900,22583912,5
13206900,43143698,5
13206900,39993762,4
13206900,5451856,4
13206900,3764614,4
13206900,23289956,5
13206900,20443727,5
13206900,9407807,5
13206900,2744708,4
13206900,72403738,5
13206900,32684224,5
13206900,34240268,5
13206900,13682027,5
13206900,21233501,5
13206900,7217728,5
13206900,15183738,4
13206900,16842102,3
13206900,8976897,5
13206900,3431708,4
13206900,76080680,5
13206900,43801560,5
13206900,14811808,3
13206900,20712926,4
13206900,28323108,4
13206900,36812736,5
13206900,39127845,5
13206900,130760272,5
13206900,35683806,5
13206900,14970059,5
13206900,44557321,5
13206900,4163146,5
13206900,24520173,4
13206900,151042854,4
13206900,5663034,4
13206900,7436809,5
13206900,14397172,5
13206900,38181422,5
13206900,113688319,4
13206900,146909263,4
13206900,46137182,5
13206900,13801222,5
13206900,23772059,5
13206900,55798017,4
13206900,1310688,5
13206900,5242679,5
13206900,6278820,5
13206900,106875015,4
13206900,4466525,5
13206900,53581393,2
13206900,16969868,4
13206900,10697179,5
13206900,77716511,5
13206900,85669432,4
13206900,13362307,4
13206900,84933090,5
13206900,19266895,2
13206900,26560207,5
13206900,180701983,5
13206900,5482096,4
13206900,22287018,5
13206900,4801837,5
13206900,32906167,4
13206900,179146220,5
13206900,27544490,4
13206900,4988733,5
13206900,39906165,4
13206900,41015271,5
13206900,51239745,5
13206900,29828658,5
13206900,7301000,2
13206900,67164706,5
13206900,30983445,5
13206900,63666087,5
13206900,38962215,5
13206900,115875105,5
13206900,7091879,4
13206900,44480390,5
13206900,125062945,4
13206900,4939266,5
13206900,33420591,5
13206900,51800583,5
13206900,10086534,5
13206900,34970539,5
13206900,34343330,5
13206900,120178606,5
13206900,39243185,4
13206900,4471081,4
13206900,7911770,4
13206900,131447096,5
13206900,5524572,5
13206900,49475701,5
13206900,31006810,5
13206900,50258491,4
13206900,20726801,5
13206900,14188550,5
13206900,135227148,5
13206900,8655084,4
13206900,8534950,5
13206900,30713745,5
13206900,2250598,4
13206900,25166111,5
13206900,7500061,4
13206900,64481177,5
13206900,146568212,4
13206900,36098442,5
13206900,67283364,5
13206900,6857324,5
13206900,52545435,4
13206900,46287856,5
13206900,97693162,5
13206900,18321322,4
13206900,48730478,4
13206900,161602741,5
13206900,29088333,5
13206900,99767882,3
13206900,131198117,5
13206900,136719433,5
13206900,23386706,5
13206900,136717232,5
13206900,30036082,4
13206900,45400990,4
13206900,27019999,4
13206900,36234199,5
13206900,158726375,4
13206900,41126299,4
13206900,45616064,5
13206900,101179363,5
13206900,56772107,4
13206900,10895115,1
13206900,14877543,5
13206900,372001,5
13206900,7983564,2
13206900,703854,3
13206900,37616299,4
13206900,22674620,5
13206900,113324335,4
13206900,68872651,5
13206900,8022062,3
13206900,9639554,5
13206900,45365270,5
13206900,42237071,5
13206900,40997040,5
13206900,53559820,5
13206900,17017216,5
13206900,11561272,5
13206900,43969081,4
13206900,17937691,5
13206900,13845119,3
13206900,124903161,5
13206900,42116250,4
13206900,44577289,3
13206900,21073355,3
13206900,30181442,4
13206900,10148904,3
13206900,14564026,5
13206900,19438441,5
13206900,9549139,1
13206900,106143386,3
13206900,29456303,5
13206900,21684525,5
13206900,4413166,5
13206900,31200011,5
13206900,20989169,5
13206900,9871824,4
13206900,116376846,4
13206900,16630670,5
13206900,4352734,5
13206900,26525317,4
13206900,15928872,5
13206900,8968451,5
13206900,1033303,5
13206900,28647266,5
13206900,81044531,4
13206900,21710191,5
13206900,19056338,5
13206900,26439378,5
13206900,25759167,5
13206900,25489228,5
13206900,25946432,4
13206900,86143109,5
13206900,27523984,5
13206900,91029659,5
13206900,21837756,5
13206900,20870487,5
13206900,7407485,3
13206900,2938801,3
13206900,1653392,5
13206900,39026250,5
13206900,24480512,5
13206900,97599153,4
13206900,36134494,5
13206900,5880366,5
13206900,44311998,5
13206900,45532677,2
13206900,2232237,4
13206900,5673919,5
13206900,24817410,5
13206900,31676961,5
13206900,4277009,5
13206900,8338960,5
13206900,4359010,5
13206900,16956521,4
13206900,27270307,5
13206900,18202588,4
13206900,5855981,4
13206900,55178158,4
13206900,131757720,5
13206900,127766361,5
13206900,71821907,5
13206900,45626732,4
13206900,161409207,4
13206900,90583830,5
13206900,4619726,5
13206900,13896925,3
13206900,39406671,5
13206900,47148921,5
13206900,54464244,4
13206900,41747361,4
13206900,33961431,5
13206900,48647071,4
13206900,5437232,4
13206900,42055091,3
13206900,31178416,5
13206900,32611185,5
13206900,25663885,5
13206900,28497722,5
13206900,67753107,5
13206900,46808282,5
13206900,77983193,5
13206900,9946057,4
13206900,7632844,4
13206900,27364894,4
13206900,55603554,5
13206900,98128043,4
13206900,74388656,5
13206900,125303439,5
13206900,62655595,5
13206900,35406752,5
13206900,3344685,5
13206900,5791673,3
13206900,59623634,4
13206900,30107088,5
13206900,14323468,3
13206900,10584748,4
13206900,13517918,5
13206900,49776720,3
13206900,16352870,5
13206900,52424095,5
13206900,45716010,5
13206900,5116650,5
13206900,38453769,5
13206900,9125860,4
13206900,16731747,3
13206900,20605876,4
13206900,28436646,5
13206900,3762510,5
13206900,20688802,5
13206900,30108787,5
13206900,9374755,5
13206900,42404222,4
13206900,22492662,5
13206900,42588127,5
13206900,35968683,5
13206900,23901024,4
13206900,30307187,4
13206900,73076992,5
13206900,128854465,4
13206900,126606109,4
13206900,132357047,5
13206900,67389898,2
13206900,16201093,4
13206900,7822909,5
13206900,12342015,5
13206900,9184362,4
13206900,23203242,4
13206900,16089821,5
13206900,6542967,3
13206900,7621359,5
13206900,42963501,5
13206900,66639925,5
13206900,123038406,4
13206900,20906001,3
13206900,28317031,5
13206900,7508449,5
13206900,8492956,4
13206900,15381754,5
13206900,9299051,5
13206900,21903732,5
13206900,28386116,5
13206900,14484233,5
13206900,1405910,5
13206900,27369602,5
13206900,62220551,5
13206900,13862041,4
13206900,168304477,5
13206900,4741552,5
13206900,37001036,5
13206900,4019599,2
13206900,27133098,5
13206900,55532689,5
13206900,15725893,4
13206900,14002983,4
13206900,167786733,5
13206900,13358050,5
13206900,18886219,4
13206900,28640648,4
13206900,3957464,5
13206900,4354836,4
13206900,29072157,5
13206900,10281945,5
13206900,18656418,3
13206900,92879415,3
13206900,3193290,5
13206900,20825678,5
13206900,36817401,4
13206900,7644190,5
13206900,26416809,4
13206900,23473711,5
13206900,22197507,5
13206900,76335074,5
13206900,127903704,5
13206900,7788355,5
13206900,5402435,5
13206900,34712899,5
13206900,35462707,5
13206900,29860257,5
13206900,56868213,5
13206900,2483439,4
13206900,11057966,5
13206900,23837960,5
13206900,25037254,4
13206900,41066248,5
13206900,68145882,5
13206900,19080562,4
13206900,50378,4
13206900,51929871,4
13206900,1462364,4
13206900,32384337,4
13206900,41557755,5
13206900,151937098,5
13206900,8677900,4
13206900,143020568,4
13206900,70072540,5
13206900,17970468,5
13206900,13380127,5
13206900,50914935,4
13206900,30632295,5
13206900,130514053,5
13206900,160006671,3
13206900,2204947,5
13206900,127423218,4
13206900,41019780,5
13206900,19978456,4
13206900,48159983,5
13206900,11337920,5
13206900,25293586,5
13206900,26491510,5
13206900,13539913,5
13206900,48716353,3
13206900,9456152,5
13206900,31828117,3
13206900,18979519,5
13206900,98028162,3
13206900,2630602,5
13206900,10357710,5
13206900,35113083,4
13206900,23329128,5
13206900,278339,4
13206900,18440527,3
13206900,38883518,5
13206900,8763520,4
13206900,15819476,5
13206900,3946446,5
13206900,5841469,5
13206900,27287195,5
13206900,8124377,4
13206900,12155957,5
13206900,39295324,5
13206900,56271378,4
13206900,1132341,4
13206900,47729705,4
13206900,128811800,4
13206900,155619448,5
13206900,152342193,5
13206900,15896137,4
13206900,11851888,4
13206900,35225329,4
13206900,126925370,5
13206900,52399802,4
13206900,69874120,5
13206900,24195966,2
13206900,102273751,4
13206900,24203261,5
13206900,36280767,5
13206900,6710522,3
13206900,18107143,5
13206900,19581054,5
13206900,60327972,4
13206900,137593057,2
13206900,3506989,4
13206900,9540219,5
13206900,8542123,4
13206900,177554512,5
13206900,34813292,5
13206900,34410191,4
13206900,6313408,4
13206900,19978381,5
13206900,35391948,5
13206900,9403772,5
13206900,7141648,5
13206900,26959944,5
13206900,76656513,5
13206900,161548175,5
13206900,54634585,5
13206900,1143268,5
13206900,24877244,5
13206900,33745410,5
13206900,38800534,5
13206900,43935292,4
13206900,16471876,5
13206900,104795501,4
13206900,136102832,4
13206900,89896060,4
13206900,32054036,4
13206900,110472595,3
13206900,80177568,3
13206900,134600,5
13206900,4341394,2
13206900,7399193,5
13206900,14667009,5
13206900,22437370,5
13206900,17304748,4
13206900,35755053,4
13206900,49704115,5
13206900,4239777,4
13206900,145411290,5
13206900,12576884,4
13206900,71924260,5
13206900,52500467,3
13206900,46559933,4
13206900,32382340,5
13206900,27906032,5
13206900,21250003,5
13206900,5664767,5
13206900,5675805,5
13206900,3024594,4
13206900,71086336,5
13206900,63310419,4
13206900,67310619,3
13206900,17391904,5
13206900,169874788,5
13206900,43792706,5
13206900,20374159,5
13206900,15550986,3
13206900,6379783,5
13206900,1256869,4
13206900,14321329,3
13206900,51713860,4
13206900,3081722,4
13206900,45878598,5
13206900,12861952,5
13206900,10378346,3
13206900,40287876,5
13206900,83731807,5
13206900,4668370,5
13206900,43118702,5
13206900,28241952,4
13206900,18630059,5
13206900,28203865,4
13206900,73857109,5
13206900,13454216,5
13206900,13798293,5
13206900,17782995,5
13206900,32799998,3
13206900,28491116,5
13206900,43775293,5
13206900,55852574,5
13206900,64274079,4
13206900,6756923,5
13206900,43660810,5
13206900,38491308,5
13206900,5463965,5
13206900,32189741,5
13206900,163665658,3
13206900,34414741,5
13206900,1928123,5
13206900,16427277,5
13206900,69445513,4
19057,542037,5
19057,11758346,5
19057,167492150,5
19057,10171516,5
19057,14002983,4
19057,75831724,5
19057,31461418,3
19057,4551536,4
19057,16254355,4
19057,27544490,1
19057,870755,5
19057,10762033,4
19057,16628840,5
19057,289556,5
19057,803353,5
19057,520753,4
19057,1128612,4
19057,8937622,4
19057,31668723,3
19057,886144,5
19057,3839903,5
19057,64195152,1
19057,18657810,5
19057,56788355,3
19057,32879029,3
19057,51664350,4
19057,632247,1
19057,2467655,3
19057,28198445,5
19057,5769334,4
19057,67405281,5
19057,64991754,4
19057,19590155,3
19057,17243568,4
19057,30036082,3
19057,789575,2
19057,2795921,4
19057,23405868,4
19057,74181354,5
19057,35156647,5
19057,57906850,1
19057,128385406,2
19057,46308842,3
19057,8377084,5
19057,12277740,5
19057,2187043,3
19057,4844873,4
19057,66432581,1
19057,57236678,3
19057,33510193,4
19057,14778159,5
19057,63453269,5
19057,67310619,5
19057,127536145,3
19057,28146945,5
19057,60685003,5
19057,55991704,5
19057,47799008,5
19057,51395417,3
19057,29005117,5
19057,127458799,5
19057,16411846,3
19057,34270521,5
19057,75183808,3
19057,18989854,2
19057,32862758,5
19057,4841793,4
19057,7125124,3
19057,5364077,4
19057,39839700,5
19057,11183856,5
19057,4016030,5
19057,19648720,5
19057,55832049,5
19057,61659069,4
19057,430758,4
19057,62190437,5
19057,44936164,4
19057,15550986,5
19057,7377638,5
19057,2018505,3
19057,17985658,4
19057,15050590,5
19057,80316998,5
19057,90128058,2
19057,647547,4
19057,22135997,5
19057,4986986,5
19057,9573719,5
19057,5924440,3
19057,8030243,5
19057,61700108,4
19057,31814285,5
19057,829035,5
19057,17739204,5
19057,1591538,5
19057,49705508,4
19057,20408288,4
19057,1396160,4
19057,25489228,4
19057,62684711,1
19057,47634519,5
19057,9740615,3
19057,19778442,3
19057,47101099,4
19057,12155957,5
19057,16276747,3
19057,15462098,4
19057,1177534,4
19057,42404222,5
19057,4845136,5
19057,2753251,3
19057,11950742,5
19057,22985424,5
19057,12725878,4
19057,800291,5
19057,30261451,5
19057,32420578,3
19057,6082517,3
19057,34712899,5
19057,1085121,5
19057,30591573,4
19057,62320893,4
19057,395599,5
19057,22727329,4
19057,37929038,3
19057,1628041,2
19057,47239298,4
19057,10559838,4
19057,51266245,5
19057,48619044,4
19057,22522336,5
19057,6603759,5
19057,37616299,5
19057,15360399,4
19057,22989646,5
19057,33420591,5
19057,38845498,3
19057,18321322,5
19057,104765258,5
19057,41337652,3
19057,13545876,5
19057,47815964,5
19057,17963161,4
19057,28317031,5
19057,11245979,5
19057,39272121,4
19057,46015060,4
19057,59678609,5
19057,40925722,5
19057,56685414,4
19057,24407332,4
19057,35905360,5
19057,31529984,5
19057,34065927,5
19057,16281037,4
19057,50639312,5
19057,5091378,3
19057,9798149,5
19057,4888277,4
19057,4184297,4
19057,9728092,5
19057,18383778,3
19057,5067228,4
19057,9086236,2
19057,7911770,4
19057,48113103,5
19057,86600322,3
19057,10310838,2
19057,2337007,5
19057,17550624,4
19057,11438581,4
19057,16883001,5
19057,19481265,4
19057,23386706,5
19057,22783852,5
19057,1864690,5
19057,21285672,4
19057,19513675,5
19057,26513680,5
19057,202724,4
19057,307208,4
19057,45338389,4
19057,5001811,4
19057,8967827,4
19057,43669877,1
19057,6261737,4
19057,91439385,1
19057,23422164,5
19057,9919989,4
19057,55174476,3
19057,2313734,4
19057,53581363,4
19057,1561203,5
19057,24550695,3
19057,58516721,4
19057,24389390,4
19057,42662881,5
19057,64918733,5
19057,139739,4
19057,1394928,5
19057,3481936,5
19057,64934188,5
19057,131820568,4
19057,50870064,3
19057,50819455,4
19057,22207762,4
19057,45198798,3
19057,50334498,3
19057,50378,4
19057,16923962,5
19057,44344681,3
19057,127804259,3
19057,160517632,4
19057,147077452,4
19057,114110536,3
19057,31178416,5
19057,27054801,5
19057,4048678,4
19057,18720584,5
19057,4093195,1
19057,57606123,2
19057,47569558,4
19057,68538597,4
19057,6449756,3
19057,3803671,4
19057,808994,5
19057,75976405,4
19057,41724,4
19057,6561375,4
19057,36232063,4
19057,80857013,5
19057,8303884,5
19057,12282447,4
19057,1629797,5
19057,65528201,4
19057,5464046,4
19057,30767010,5
19057,9506793,5
19057,4559727,4
19057,20691073,3
19057,45253220,4
19057,3842653,4
19057,6749930,1
19057,808367,5
19057,17156965,4
19057,5313528,5
19057,5056329,3
19057,10732821,4
19057,23191346,5
19057,18931628,4
19057,1914201,2
19057,65814668,4
19057,81689486,4
19057,50297885,4
19057,1299007,4
19057,49170908,3
19057,5020972,3
19057,27798371,3
19057,6272616,3
19057,19748757,5
19057,5276878,1
19057,2982535,4
19057,17237503,3
19057,13779,2
19057,3150990,5
19057,29383287,5
19057,8620411,5
19057,1541888,5
19057,8460201,3
19057,26514039,5
19057,681853,4
19057,2455252,5
19057,3655732,4
19057,5867389,5
19057,4816194,5
19057,5701086,5
19057,11247707,3
19057,22702551,4
19057,18782259,4
19057,8536695,5
19057,5242679,3
19057,13737030,3
19057,135323729,5
19057,5691412,5
19057,41976974,3
19057,27544898,4
19057,15745340,4
19057,62605727,4
19057,18962637,4
19057,118438281,5
19057,10169400,3
19057,4848495,5
19057,19849044,4
19057,124332624,4
19057,22098665,4
19057,7554904,3
19057,32382259,4
19057,60617904,5
19057,144940108,4
19057,117429713,4
19057,78310673,5
19057,71924260,5
19057,2072335,4
19057,6164071,5
19057,7812107,4
19057,4449127,4
19057,12068348,5
19057,33603612,4
19057,18886219,2
19057,10478000,3
19057,10765395,5
19057,512643,4
19057,4020044,4
19057,7044083,3
19057,2796628,3
19057,26480778,5
19057,6089695,3
19057,2907291,5
19057,28266634,2
19057,2428829,5
19057,17919036,5
19057,1058994,3
19057,6927590,5
19057,1654645,5
19057,18677437,5
19057,44212467,5
19057,11469485,5
19057,26416859,4
19057,32377593,3
19057,51467437,4
19057,5657913,4
19057,37030839,4
19057,13777912,4
19057,41724850,5
19057,793094,1
19057,30036586,4
19057,28613204,4
19057,6669123,5
19057,3165683,4
19057,35156640,5
19057,20687425,4
19057,20502251,5
19057,12729777,5
19057,30018725,5
19057,116540132,4
19057,6960020,5
19057,1491042,4
19057,3739451,5
19057,115096522,4
19057,63296562,4
19057,68171410,4
19057,38034287,3
19057,26584756,4
19057,30576499,4
19057,12373574,4
19057,43698540,5
19057,1993309,4
19057,79689894,5
19057,44162700,3
19057,97524228,2
19057,51508584,4
19057,13425258,4
19057,39847646,5
19057,3710340,4
19057,22941029,2
19057,98463009,4
19057,4062226,3
19057,39987369,4
19057,11028926,4
19057,32931787,5
19057,47459663,5
19057,31468388,5
19057,173326686,4
19057,68305370,2
19057,6723948,3
19057,12784151,2
19057,398650,4
19057,17110654,5
19057,1769011,4
19057,2507910,4
19057,48404,4
19057,38666394,1
19057,1008175,5
19057,2330809,4
19057,93751,4
19057,2076898,4
19057,2039269,5
19057,543625,3
19057,3864530,5
19057,7400591,5
19057,1002421,5
19057,2940271,4
19057,13244359,4
19057,376348,4
19057,773729,5
19057,4015201,5
19057,7136073,4
19057,1852293,2
19057,187043,2
19057,2262926,4
19057,14828516,3
19057,26391235,5
19057,21410009,1
19057,90661,4
19057,1405910,5
19057,2205083,5
19057,10102477,2
19057,19367400,3
19057,32441872,4
19057,19089056,2
19057,40916991,5
19057,1396651,5
19057,2513987,4
19057,23772718,5
19057,8219957,4
19057,14484233,3
19057,138600,3
19057,1416912,4
19057,1428844,5
19057,5395843,4
19057,37906884,4
19057,23415583,3
19057,32989701,5
19057,7534953,5
19057,1389748,4
19057,1036719,4
19057,49303462,5
19057,51322799,5
19057,32091911,4
19057,82844574,3
19057,70211,5
19057,1828558,4
19057,23915240,4
19057,33632196,4
19057,28707574,4
19057,1291915,4
19057,1065846,4
19057,11035374,5
19057,7444502,3
19057,11380011,4
19057,3022242,5
19057,2758455,4
19057,6110599,4
19057,18163104,3
19057,19438441,5
19057,6351259,2
19057,15345655,4
19057,108433314,4
19057,80946862,4
19057,434780,4
34640476,1362506,5
34640476,3023796,5
34640476,47722544,4
34640476,114780411,4
34484,858949,5
34484,78485297,5
34484,5253785,4
34484,131996358,5
34484,9539140,5
34484,22809267,4
34484,38610813,5
34484,127103179,5
34484,163666745,5
34484,13703358,5
34484,120939577,4
34484,4213258,5
34484,17744555,5
34484,5293536,4
34484,18383542,5
34484,3461034,5
34484,31294609,5
34484,18708315,3
34484,48902277,4
34484,3503170,4
34484,3947172,4
34484,14495279,5
34484,5252054,5
34484,1902630,5
34484,2457095,5
34484,160148250,5
34484,17042835,3
34484,34550725,5
34484,36183077,4
34484,1123165,5
34484,62278447,4
34484,28320533,5
34484,5759543,2
34484,12348405,5
34484,10326608,5
34484,36434323,3
34484,4259436,4
34484,7182017,5
34484,9456990,5
34484,26366422,5
34484,9246169,4
34484,44110461,5
34484,13916633,5
34484,76463472,4
34484,51649609,5
34484,2499456,5
34484,19678421,5
34484,145904769,5
34484,4653644,4
34484,35062854,5
34484,4639825,4
34484,76439836,3
34484,107842999,3
34484,85347537,5
34484,5425184,5
34484,9793933,5
34484,5454475,4
34484,9854601,4
34484,155828181,4
34484,741149,5
34484,120636592,4
34484,25487657,5
34484,31535900,5
34484,23422164,5
34484,48483884,4
34484,17771556,5
34484,92857550,4
34484,2976142,5
34484,167293666,5
34484,46782911,3
34484,55787154,3
34484,56458845,5
34484,133455916,5
34484,67640442,4
34484,68288164,4
34484,99766625,4
34484,45755125,4
34484,38999260,4
34484,3728268,5
34484,6315232,5
34484,75005279,5
34484,13540358,5
34484,89981862,4
34484,4222001,5
34484,73564219,5
34484,25174473,5
34484,5238423,5
34484,44378707,4
34484,1072582,5
34484,5743748,5
34484,2168708,5
34484,3081414,5
34484,46554514,4
34484,27962805,5
34484,123010880,5
34484,8449796,5
34484,121291642,4
34484,5456299,5
34484,1343864,4
34484,60022503,5
34484,19885276,5
34484,84001290,5
34484,6857324,4
34484,5718809,5
34484,154789761,5
34484,1329059,4
34484,3948872,5
34484,163750,4
34484,5630113,3
34484,286714,4
34484,5071202,4
34484,37766180,5
34484,19894628,5
34484,11351200,4
34484,3620323,5
34484,12102940,5
34484,2880025,5
34484,2310290,5
34484,38221851,4
34484,56100622,5
34484,151040240,5
34484,152342193,5
34484,18297865,5
34484,27133098,5
34484,25923230,4
34484,10743961,4
34484,6022206,5
34484,72416163,5
34484,45664007,5
34484,4297791,4
34484,15507467,4
34484,5663034,4
34484,4570210,4
34484,23888718,5
34484,57073911,5
34484,45432737,4
34484,5581571,5
34484,101833146,5
34484,8760701,2
34484,1654645,5
34484,32845594,5
34484,24209189,3
34484,1886234,4
34484,119741599,4
34484,105067150,5
34484,43250213,3
34484,7364359,4
34484,81350561,4
34484,9698647,5
34484,108219802,5
34484,57875854,4
34484,827224,5
34484,4828849,5
34484,6660544,5
34484,8491232,4
34484,21198579,3
34484,5988009,5
34484,91403015,5
34484,35905360,5
34484,3303083,5
34484,64650865,5
34484,41757430,4
34484,9377684,5
34484,6020312,4
34484,5128461,4
34484,10460925,4
34484,5827918,4
34484,5636835,4
34484,96047362,4
34484,93394822,4
34484,88533800,5
34484,72945589,3
34484,106615805,5
34484,43280720,5
34484,136924877,5
34484,50606138,4
34484,170143563,5
34484,5856247,3
34484,37797281,4
34484,9542895,4
34484,35767732,3
34484,30178291,4
34484,5052871,4
34484,1299007,4
34484,19446286,4
34484,1768003,4
34484,7701175,5
34484,15521316,2
34484,97782609,4
34484,41735508,3
34484,1340545,3
34484,5208681,4
34484,6259129,5
34484,41590197,5
34484,8320288,4
34484,6154553,5
34484,147811211,5
34484,102044914,5
34484,714583,4
34484,85606871,5
34484,54192425,4
34484,17261852,5
34484,102559580,5
34484,38690416,4
34484,142759587,4
34484,17949092,3
34484,10709774,4
34484,4802663,5
34484,13891013,4
34484,33114788,5
34484,130154473,5
34484,7044484,5
34484,565673,5
34484,113044320,4
34484,71599982,5
34484,122647,4
34484,61555049,4
34484,10062643,5
34484,18115915,4
34484,5073310,4
34484,38335161,4
34484,7082039,5
34484,7175349,4
34484,4763195,5
34484,9086236,5
34484,4444755,5
34484,5858638,5
34484,17018083,4
34484,18484922,5
34484,7669379,4
34484,155823912,5
34484,4063913,4
34484,3547950,4
34484,12353805,5
34484,6145494,4
34484,30079754,4
34484,35134713,4
34484,125696198,3
34484,32149617,5
34484,3125810,5
34484,24523455,4
34484,5134195,5
34484,110169684,4
34484,11535222,3
34484,23079379,4
34484,155411,5
34484,362587,3
34484,1604173,4
34484,51872363,3
34484,14972518,5
34484,29295317,3
34484,7199941,5
34484,39333645,5
34484,6535930,5
34484,48545994,5
34484,72318331,4
34484,7623315,3
34484,1064222,5
34484,114350297,4
34484,138108418,3
34484,61529120,5
34484,15844368,5
34484,100883992,4
34484,24496197,5
34484,113843613,5
34484,147760934,3
34484,9098678,5
34484,7243204,5
34484,120870238,3
34484,10616643,5
34484,5903197,2
34484,2596042,4
34484,22879209,4
34484,5361973,5
34484,5037696,4
34484,19638210,4
34484,1385106,4
34484,65078147,4
34484,41724,3
34484,51144930,5
34484,38761322,4
34484,1156136,5
34484,95847300,4
34484,285565,4
34484,1251066,5
34484,6610433,3
34484,2855874,5
34484,900147,3
34484,5163217,5
34484,4861650,4
34484,4888277,3
34484,49703994,4
34484,57901,5
34484,13676924,4
34484,111076,3
34484,32361015,4
34484,1222287,5
34484,5912447,5
34484,12621180,5
34484,15302644,5
34484,5547564,4
34484,4091267,4
34484,42878225,4
34484,130952361,5
34484,58498,4
34484,1073647,5
34484,54340861,5
42898,1578083,4
42898,6663962,5
42898,28967089,5
42898,4622890,2
42898,8310179,5
42898,1918270,4
42898,23302801,4
42898,11856352,5
42898,54835325,5
42898,44642860,5
42898,11963959,5
42898,25327841,5
42898,27962805,4
42898,70316517,5
42898,5309539,3
42898,2489554,5
42898,57354360,3
42898,4482512,4
42898,11284813,5
42898,1570669,5
42898,10502567,2
42898,2295424,4
42898,9752625,4
42898,16496589,5
42898,883725,4
42898,22115857,4
42898,17906160,4
42898,46308842,3
42898,9955253,4
42898,8655084,4
42898,14930441,5
42898,14351108,5
42898,3099666,5
42898,26163618,5
42898,3024056,3
42898,5304380,5
42898,4844580,5
42898,44712859,2
42898,9916227,4
42898,13454748,5
42898,42493076,2
42898,886675,5
42898,2435483,5
42898,5481477,4
42898,1802746,5
42898,35924884,4
42898,44474833,4
42898,7309666,5
42898,95657353,4
42898,15180278,5
42898,63637736,4
42898,27276528,4
42898,3009708,4
42898,5558652,4
42898,4864592,5
42898,63476083,4
42898,54790180,3
42898,79648381,5
42898,25759167,3
42898,13784133,4
42898,35431290,4
42898,10487635,5
42898,49085154,1
42898,24401416,5
42898,26734182,3
42898,1310564,4
42898,39154218,4
42898,12292663,5
42898,8429859,5
42898,3030788,5
42898,3167178,5
42898,355739,4
42898,15402332,5
42898,13095060,4
42898,4485620,5
42898,16646347,5
42898,7317186,4
42898,13865261,4
42898,5324453,5
42898,5082615,4
42898,38101727,3
42898,54419177,5
42898,3789528,1
42898,19393082,4
42898,51409387,4
42898,26653561,4
42898,14227114,4
42898,26939339,3
42898,50854510,5
42898,6603203,4
42898,1562980,4
42898,4110853,5
42898,34049828,5
42898,6655835,5
42898,6782692,5
42898,24383684,3
42898,4619038,5
42898,10067939,5
42898,23019397,4
42898,32050101,5
42898,15009941,5
42898,17716247,5
42898,24039613,5
42898,63335724,3
42898,32295199,4
42898,21324108,4
42898,2390440,5
42898,3574699,4
42898,10072078,2
42898,9072385,4
42898,7476704,4
42898,16935457,4
42898,25894509,4
42898,3015778,5
42898,1885732,5
42898,67310619,2
42898,7191413,3
42898,29474408,4
42898,4439079,2
42898,68228289,5
